0	29.00234821281944
1	30.21436008756423
2	29.845563449325653
3	29.840218663659037
4	30.535474601163564
5	30.841256974678316
6	31.19612307010653
7	31.442805557978044
8	31.58076104129371
9	31.66348206195844
10	32.33113306135218
11	32.197900587662865
12	32.25257467287248
13	32.53819492375207
14	31.207913572972483
15	30.97769795061823
16	30.609275244613357
17	30.722849963758236
18	30.625160855033478
19	30.523430972744748
20	31.696930265982587
21	32.39928981532501
22	32.34282622630582
23	32.328218215488
24	32.45156916782729
25	32.47612832496632
26	31.92941007773079
27	31.50219713977505
28	31.35888289830855
29	31.43667027590803
30	30.901316152228198
31	30.48485650282364
32	30.29995815636532
33	29.80689982653911
34	29.66199470338168
35	29.4158135112052
36	29.55928840719821
37	29.564261897497023
38	29.63119584882033
39	29.29500305512957
40	30.012231166324497
41	29.695231193063904
42	29.756222789290028
43	29.465321124679523
44	29.531123682145576
45	29.661006247252498
46	29.944428160183595
47	29.935213036087145
48	29.728704366070144
49	29.79298004864181
50	29.635411967691596
51	29.746198668368116
52	29.97828171192026
53	29.53417245857159
54	29.61122991812081
55	29.7054325460187
56	29.72193234876386
57	29.771269694117713
58	29.857237832130323
59	29.44918133197113
60	29.413489377385716
61	29.45224645063597
62	29.206683472681586
63	29.099051655220414
64	29.286563966967645
65	29.06483243206319
66	29.110383417210986
67	29.106460925021906
68	29.026023981639156
69	29.07030461330582
70	29.400585262052378
71	29.261400098512432
72	29.35960593450408
73	29.267066775706017
74	29.12782211458202
75	29.202381870320227
76	29.540335315047237
77	29.62060757580978
78	29.883277369390054
79	30.086920294757647
80	30.43304959803897
81	30.738213290969366
82	31.116929632759867
83	31.12147648387486
84	31.099780934988193
85	31.20797452940778
86	31.194773906159647
87	31.23592833624314
88	31.191379303192033
89	31.30483769275582
90	31.255073922763795
91	31.784546130295965
92	32.315631970999526
93	32.32688704883061
94	31.91753986427612
95	31.89057410976376
96	31.45734675448457
97	30.88400410336462
98	30.719694089338464
99	30.702774420591986
100	30.652292076135584
101	30.919861263528247
102	31.409759746964383
103	31.109645109709856
104	30.99237367280136
105	30.92033267646329
106	31.073393641420594
107	31.046308218362277
108	31.290434071978037
109	31.27141450978708
110	30.974803614262967
111	31.084608651406032
112	31.109742837083118
113	31.293752634537956
114	31.750450391440932
115	31.705837404233804
116	31.899438884304686
117	31.86613172991055
118	32.05059019690897
119	32.163332791852625
120	31.873332354093936
121	32.32102535537059
122	32.54925513748224
123	32.58271052155111
124	32.64146606092771
125	32.63892643595114
126	32.59156167788159
127	32.577039678815176
128	32.846032874287786
129	32.61832503701627
130	32.08392906546382
131	32.20337977278121
132	32.1614167683926
133	32.14092480357226
134	32.268268630114136
135	32.36936393777471
136	32.69821126051231
